11	Bacte	Actinobacteri	Actinobacte	Pseudonocardia	Pseudonocardiac	Pseudonocar	Unclassified
10	Bacte	Proteobacte	Alphaproteobacte	Reyranella	Reyranellac	Unclassified	Unclassified
10	Bacte	Proteobacte	Alphaproteobacte	Ferrovibriona	Unclassified	Unclassified	Unclassified
10	Bacte	Proteobacte	Gammaproteobacte	Pseudomonada	Pseudomonadac	Pseudomo	Unclassified
10	Bacte	Myxococc	Myxococ	Myxococca	Myxococcac	Unclassified	Unclassified
10	Bacte	Proteobacte	Gammaproteobacte	Gammaproteobacteria Incertae Se	Unknown Fam	Candidatus Ovatusbac	Unclassified
10	Bacte	Proteobacte	Alphaproteobacte	Rhodospirilla	Magnetospirac	Unclassified	Unclassified
10	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Caulobacterac	Phenylobacter	Unclassified
10	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Rhizobiales Incertae Se	Baul	Unclassified
10	Bacte	Proteobacte	Alphaproteobacte	Dongia	Dongiac	Don	Unclassified
10	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Rhizobiac	Unclassified	Unclassified
10	Bacte	Acidobacteri	Acidobacter	Acidobacteria	Acidobacteriaceae (Subgroup	Edaphobac	Unclassified
10	Bacte	Proteobacte	Alphaproteobacte	Sphingomonada	Sphingomonadac	Sphingob	Unclassified
10	Bacte	Actinobacteri	Actinobacte	Streptosporangia	Streptosporangiac	Microbisp	Unclassified
10	Bacte	Abditibacteri	Abditibacte	Abditibacteria	Abditibacteriac	Abditibacter	Unclassified
10	Bacte	Actinobacteri	Acidimicrob	Microtricha	Ilumatobacterac	CL500-29 marine gr	Unclassified
9	Bacte	Actinobacteri	Actinobacte	Frankia	Acidothermac	Acidother	Unclassified
9	Bacte	Actinobacteri	Acidimicrob	Microtricha	Iamiac	Ia	Unclassified
9	Bacte	Myxococc	Polyan	Polyangia	Phaselicystidac	Phaselicys	Unclassified
9	Bacte	Planctomycet	Planctomyce	Isosphaera	Isosphaerac	Aquispha	Unclassified
9	Bacte	Verrucomicrobi	Verrucomicrob	Opituta	Opitutac	Opitu	Unclassified
9	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Unclassified	Unclassified	Unclassified
9	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Unclassified	Unclassified
9	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Beijerinckiac	Unclassified	Unclassified
9	Bacte	Proteobacte	Alphaproteobacte	Azospirilla	Azospirillac	Unclassified	Unclassified
9	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Beijerinckiac	Unclassified	Unclassified
9	Bacte	Proteobacte	Alphaproteobacte	Zavarzinia	Unclassified	Unclassified	Unclassified
9	Bacte	Actinobacteri	Actinobacte	Micrococca	Microbacteriac	Unclassified	Unclassified
9	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Nitrosomonadac	Ellin6	Unclassified
9	Bacte	Firmicu	Baci	Bacilla	Bacillac	Bacil	Unclassified
9	Bacte	Firmicu	Clostri	Clostridia	Clostridiac	Clostridium sensu strict	Unclassified
9	Bacte	Patescibacte	Saccharimona	Saccharimonada	L	Unclassified	Unclassified
8	Bacte	Actinobacteri	Actinobacte	Pseudonocardia	Pseudonocardiac	Pseudonocar	Unclassified
8	Bacte	Planctomycet	Phycisphae	Tepidisphaera	WD2101 soil gr	Unclassified	Unclassified
8	Bacte	Planctomycet	Planctomyce	Pirellula	Pirellulac	Unclassified	Unclassified
8	Bacte	Planctomycet	Planctomyce	Isosphaera	Isosphaerac	Singulispha	Unclassified
8	Bacte	Verrucomicrobi	Verrucomicrob	Pedosphaera	Pedosphaerac	Ellin	Unclassified
8	Bacte	Verrucomicrobi	Verrucomicrob	Pedosphaera	Pedosphaerac	Unclassified	Unclassified
8	Bacte	Verrucomicrobi	Verrucomicrob	Chthoniobactera	Chthoniobacterac	Chthoniobac	Unclassified
8	Bacte	Proteobacte	Alphaproteobacte	Azospirilla	Inquilinac	Inquili	Unclassified
8	Bacte	Proteobacte	Alphaproteobacte	Azospirilla	Inquilinac	Inquili	Unclassified
8	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Afi	Unclassified
8	Bacte	Myxococc	Polyan	Haliangia	Haliangiac	Haliang	Unclassified
8	Bacte	Bacteroid	Bacteroi	Sphingobacteria	Sphingobacteriac	Pedobac	Unclassified
8	Bacte	Bacteroid	Bacteroi	Sphingobacteria	Sphingobacteriac	Pseudopedobac	salt
8	Bacte	Proteobacte	Alphaproteobacte	Defluviicocca	Unclassified	Unclassified	Unclassified
8	Bacte	Gemmatimonad	Gemmatimonade	Gemmatimonada	Gemmatimonadac	Gemmatimo	Unclassified
8	Bacte	Gemmatimonad	Gemmatimonade	Gemmatimonada	Gemmatimonadac	Gemmatimo	Unclassified
8	Bacte	Acidobacteri	Acidobacter	Bryobactera	Bryobacterac	Bryobac	Unclassified
8	Bacte	Firmicu	Baci	Paenibacilla	Paenibacillac	Paenibacil	Unclassified
8	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Comamonadac	Rhizobac	Unclassified
7	Bacte	Planctomycet	Planctomyce	Gemmata	Gemmatac	Unclassified	Unclassified
7	Bacte	Proteobacte	Alphaproteobacte	Ferrovibriona	Ferrovibrionac	Ferrovib	Unclassified
7	Bacte	Chlorofl	Chlorofle	Thermomicrobia	Thermomicrobiac	Nitrolan	Unclassified
7	Bacte	Proteobacte	Gammaproteobacte	Diplorickettsia	Diplorickettsiac	Unclassified	Unclassified
7	Bacte	Proteobacte	Gammaproteobacte	Steroidobactera	Steroidobacterac	Steroidobac	Unclassified
7	Bacte	Myxococc	Polyan	Haliangia	Haliangiac	Haliang	Unclassified
7	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Pseudolab	Unclassified
7	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Caulobacterac	Caulobac	Unclassified
7	Bacte	Bdellovibrion	Oligofle	0319-6	Unclassified	Unclassified	Unclassified
7	Bacte	Verrucomicrobi	Verrucomicrob	Verrucomicrobia	Rubritaleac	Luteolibac	arcti
7	Bacte	Bacteroid	Bacteroi	Chitinophaga	Chitinophagac	Terrimo	s
7	Bacte	Gemmatimonad	Gemmatimonade	Gemmatimonada	Gemmatimonadac	Gemmatimo	Unclassified
7	Bacte	Firmicu	Thermacetoge	Thermacetogenia	Thermacetogeniac	Syntrophaceti	Unclassified
7	Bacte	Abditibacteri	Abditibacte	Abditibacteria	Abditibacteriac	Abditibacter	Unclassified
7	Bacte	Chlorofl	OL	Unclassified	Unclassified	Unclassified	Unclassified
6	Bacte	Planctomycet	Planctomyce	Gemmata	Gemmatac	Unclassified	Unclassified
6	Bacte	Proteobacte	Gammaproteobacte	Pseudomonada	Moraxellac	Cavice	Unclassified
6	Bacte	Verrucomicrobi	Verrucomicrob	Pedosphaera	Pedosphaerac	Unclassified	Unclassified
6	Bacte	Acidobacteri	Vicinamibacte	Vicinamibactera	Unclassified	Unclassified	Unclassified
6	Bacte	Proteobacte	Alphaproteobacte	Rhodospirilla	Magnetospirillac	Unclassified	Unclassified
6	Bacte	Proteobacte	Alphaproteobacte	Rickettsia	Mitochond	Unclassified	Unclassified
6	Bacte	Bdellovibrion	Bdellovibrio	Bdellovibriona	Bdellovibrionac	OM27 cl	Unclassified
6	Bacte	Chlorofl	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
6	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Alcaligenac	Castellanie	Unclassified
5	Bacte	Proteobacte	Alphaproteobacte	Rickettsia	Mitochond	Unclassified	Unclassified
5	Bacte	Elusimicrobi	Elusimicro	Lineage	Unclassified	Unclassified	Unclassified
5	Bacte	Planctomycet	Planctomyce	Pirellula	Pirellulac	Unclassified	Unclassified
5	Bacte	Proteobacte	Alphaproteobacte	Reyranella	Reyranellac	Unclassified	Unclassified
5	Bacte	Proteobacte	Gammaproteobacte	Diplorickettsia	Diplorickettsiac	Aquice	Unclassified
5	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Unclassified	Unclassified
5	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Hyphomonadac	SW	Unclassified
5	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Beijerinckiac	Methylocys	Unclassified
5	Bacte	Gemmatimonad	Gemmatimonade	Gemmatimonada	Gemmatimonadac	Gemmatimo	Unclassified
5	Bacte	Acidobacteri	Acidobacter	Bryobactera	Bryobacterac	Bryobac	Unclassified
5	Bacte	Firmicu	Baci	Thermoactinomyceta	Thermoactinomycetac	Pasteu	Unclassified
5	Bacte	Proteobacte	Gammaproteobacte	Burkholderia	Alcaligenac	Candidimo	bauzanen
5	Bacte	Firmicu	Limnochor	Hydrogenisp	Unclassified	Unclassified	Unclassified
4	Bacte	WP	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
4	Bacte	Proteobacte	Alphaproteobacte	Rickettsia	Mitochond	Unclassified	Unclassified
4	Bacte	Proteobacte	Gammaproteobacte	Gammaproteobacteria Incertae Se	Unknown Fam	Candidatus Berkie	Unclassified
4	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Caulobacterac	Unclassified	Unclassified
4	Bacte	Proteobacte	Alphaproteobacte	Unclassified	Unclassified	Unclassified	Unclassified
4	Bacte	Dependent	Babel	Babelia	Vermiphilac	Unclassified	Unclassified
4	Bacte	Firmicu	Baci	Paenibacilla	Paenibacillac	Paenibacil	Unclassified
4	Bacte	Spirochaet	Leptospi	Leptospira	Leptospirac	Leptosp	Unclassified
4	Bacte	Proteobacte	Alphaproteobacte	Rickettsia	Mitochond	Unclassified	Unclassified
3	Arch	Halobacter	Methanomicro	Methanomicrobia	Rice Cluster	Unclassified	Unclassified
3	Bacte	Planctomycet	Planctomyce	Isosphaera	Isosphaerac	Paludispha	Unclassified
3	Bacte	Verrucomicrobi	Verrucomicrob	Verrucomicrobia	Verrucomicrobiac	Prosthecobac	Unclassified
3	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Xanthobacterac	Bradyrhizob	Unclassified
3	Bacte	Proteobacte	Alphaproteobacte	Caulobactera	Caulobacterac	Phenylobacter	Unclassified
3	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	D0	Unclassified	Unclassified
3	Bacte	Proteobacte	Alphaproteobacte	Rickettsia	Mitochond	Unclassified	Unclassified
3	Bacte	Desulfobacter	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
3	Bacte	Actinobacteri	Thermoleophi	Gaiella	Unclassified	Unclassified	Unclassified
3	Bacte	Abditibacteri	Abditibacte	Abditibacteria	Abditibacteriac	Abditibacter	Unclassified
2	Bacte	Proteobacte	Alphaproteobacte	Rhodospirilla	Magnetospirac	Unclassified	Unclassified
2	Bacte	Proteobacte	Alphaproteobacte	Parvibacula	Parvibaculac	Parvibacu	Unclassified
2	Bacte	Verrucomicrobi	Verrucomicrob	Pedosphaera	Pedosphaerac	Unclassified	Unclassified
2	Bacte	Acidobacteri	Acidobacter	Acidobacteria	Acidobacteriaceae (Subgroup	Granulice	Unclassified
1	Bacte	Proteobacte	Alphaproteobacte	Rhizobia	Hyphomicrobiac	Hyphomicrob	Unclassified
1	Bacte	Acidobacteri	Acidobacter	Acidobacteria	Acidobacteriaceae (Subgroup	Granulice	Unclassified
